time,R1I:VA:BAG1:Ai:Pr,
2019-1-6 21:27,9.40E-08,9.4
2019-1-6 21:27,9.60E-08,9.6
2019-1-6 21:28,9.50E-08,9.5
2019-1-6 21:28,9.40E-08,9.4
2019-1-6 21:28,9.60E-08,9.6
2019-1-6 21:28,9.40E-08,9.4
2019-1-6 21:29,9.30E-08,9.3
2019-1-6 21:29,9.60E-08,9.6
2019-1-6 21:29,9.50E-08,9.5
2019-1-6 21:29,9.40E-08,9.4
2019-1-6 21:29,9.30E-08,9.3
2019-1-6 21:30,9.40E-08,9.4
2019-1-6 21:30,9.30E-08,9.3
2019-1-6 21:30,9.40E-08,9.4
2019-1-6 21:30,9.20E-08,9.2
2019-1-6 21:31,9.10E-08,9.1
2019-1-6 21:31,9.20E-08,9.2
2019-1-6 21:31,9.00E-08,9
2019-1-6 21:31,9.10E-08,9.1
2019-1-6 21:32,9.20E-08,9.2
2019-1-6 21:32,9.00E-08,9
2019-1-6 21:32,9.20E-08,9.2
2019-1-6 21:32,8.90E-08,8.9
2019-1-6 21:32,9.10E-08,9.1
2019-1-6 21:33,9.00E-08,9
2019-1-6 21:33,8.80E-08,8.8
2019-1-6 21:33,8.90E-08,8.9
2019-1-6 21:33,9.10E-08,9.1
2019-1-6 21:33,8.90E-08,8.9
2019-1-6 21:34,8.80E-08,8.8
2019-1-6 21:34,8.70E-08,8.7
2019-1-6 21:34,8.80E-08,8.8
2019-1-6 21:34,8.70E-08,8.7
2019-1-6 21:34,9.00E-08,9
2019-1-6 21:34,8.90E-08,8.9
2019-1-6 21:35,8.70E-08,8.7
2019-1-6 21:35,8.80E-08,8.8
2019-1-6 21:36,8.60E-08,8.6
2019-1-6 21:36,8.70E-08,8.7
2019-1-6 21:36,8.60E-08,8.6
2019-1-6 21:36,8.70E-08,8.7
2019-1-6 21:36,8.60E-08,8.6
2019-1-6 21:37,8.50E-08,8.5
2019-1-6 21:37,8.60E-08,8.6
2019-1-6 21:37,8.70E-08,8.7
2019-1-6 21:37,8.50E-08,8.5
2019-1-6 21:37,8.40E-08,8.4
2019-1-6 21:38,8.50E-08,8.5
2019-1-6 21:38,8.40E-08,8.4
2019-1-6 21:39,8.60E-08,8.6
2019-1-6 21:39,8.40E-08,8.4
2019-1-6 21:39,8.50E-08,8.5
2019-1-6 21:39,8.30E-08,8.3
2019-1-6 21:40,8.20E-08,8.2
2019-1-6 21:40,8.40E-08,8.4
2019-1-6 21:40,8.30E-08,8.3
2019-1-6 21:40,8.20E-08,8.2
2019-1-6 21:41,8.40E-08,8.4
2019-1-6 21:41,8.30E-08,8.3
2019-1-6 21:41,8.20E-08,8.2
2019-1-6 21:41,8.10E-08,8.1
2019-1-6 21:42,8.20E-08,8.2
2019-1-6 21:42,8.10E-08,8.1
2019-1-6 21:42,8.00E-08,8
2019-1-6 21:42,8.10E-08,8.1
2019-1-6 21:42,8.20E-08,8.2
2019-1-6 21:43,8.00E-08,8
2019-1-6 21:43,7.90E-08,7.9
2019-1-6 21:43,8.00E-08,8
2019-1-6 21:43,8.10E-08,8.1
2019-1-6 21:44,8.00E-08,8
2019-1-6 21:44,7.90E-08,7.9
2019-1-6 21:45,8.00E-08,8
2019-1-6 21:45,7.90E-08,7.9
2019-1-6 21:45,7.80E-08,7.8
2019-1-6 21:46,7.70E-08,7.7
2019-1-6 21:46,7.90E-08,7.9
2019-1-6 21:46,7.70E-08,7.7
2019-1-6 21:46,7.80E-08,7.8
2019-1-6 21:46,7.70E-08,7.7
2019-1-6 21:47,7.80E-08,7.8
2019-1-6 21:47,7.70E-08,7.7
2019-1-6 21:47,7.80E-08,7.8
2019-1-6 21:47,7.60E-08,7.6
2019-1-6 21:48,7.50E-08,7.5
2019-1-6 21:48,7.60E-08,7.6
2019-1-6 21:49,7.50E-08,7.5
2019-1-6 21:49,7.40E-08,7.4
2019-1-6 21:49,7.50E-08,7.5
2019-1-6 21:50,7.60E-08,7.6
2019-1-6 21:50,7.40E-08,7.4
2019-1-6 21:51,7.50E-08,7.5
2019-1-6 21:51,7.40E-08,7.4
2019-1-6 21:52,7.50E-08,7.5
2019-1-6 21:52,7.40E-08,7.4
2019-1-6 21:52,7.30E-08,7.3
2019-1-6 21:52,7.40E-08,7.4
2019-1-6 21:52,7.20E-08,7.2
2019-1-6 21:53,7.30E-08,7.3
2019-1-6 21:53,7.20E-08,7.2
2019-1-6 21:53,7.30E-08,7.3
2019-1-6 21:53,7.20E-08,7.2
2019-1-6 21:54,7.30E-08,7.3
2019-1-6 21:54,7.20E-08,7.2
2019-1-6 21:54,7.30E-08,7.3
2019-1-6 21:54,7.20E-08,7.2
2019-1-6 21:55,7.30E-08,7.3
2019-1-6 21:55,7.10E-08,7.1
2019-1-6 21:55,7.30E-08,7.3
2019-1-6 21:55,7.20E-08,7.2
2019-1-6 21:55,7.00E-08,7
2019-1-6 21:56,7.20E-08,7.2
2019-1-6 21:56,7.10E-08,7.1
2019-1-6 21:57,6.90E-08,6.9
2019-1-6 21:57,7.00E-08,7
2019-1-6 21:57,7.10E-08,7.1
2019-1-6 21:58,7.00E-08,7
2019-1-6 21:58,7.10E-08,7.1
2019-1-6 21:58,6.90E-08,6.9
2019-1-6 21:58,7.00E-08,7
2019-1-6 21:59,6.90E-08,6.9
2019-1-6 21:59,6.80E-08,6.8
2019-1-6 21:59,6.90E-08,6.9
2019-1-6 21:59,6.80E-08,6.8
2019-1-6 22:00,6.90E-08,6.9
2019-1-6 22:00,7.00E-08,7
2019-1-6 22:00,6.80E-08,6.8
2019-1-6 22:00,6.90E-08,6.9
2019-1-6 22:01,6.80E-08,6.8
2019-1-6 22:01,6.70E-08,6.7
2019-1-6 22:02,6.80E-08,6.8
2019-1-6 22:02,6.70E-08,6.7
2019-1-6 22:03,7.00E-08,7
2019-1-6 22:03,6.70E-08,6.7
2019-1-6 22:03,6.80E-08,6.8
2019-1-6 22:03,6.60E-08,6.6
2019-1-6 22:05,6.50E-08,6.5
2019-1-6 22:05,6.70E-08,6.7
2019-1-6 22:06,6.60E-08,6.6
2019-1-6 22:06,6.50E-08,6.5
2019-1-6 22:06,6.80E-08,6.8
2019-1-6 22:07,7.10E-08,7.1
2019-1-6 22:07,7.60E-08,7.6
2019-1-6 22:07,7.70E-08,7.7
2019-1-6 22:07,7.90E-08,7.9
2019-1-6 22:07,8.10E-08,8.1
2019-1-6 22:07,8.20E-08,8.2
2019-1-6 22:08,8.50E-08,8.5
2019-1-6 22:08,8.80E-08,8.8
2019-1-6 22:08,8.90E-08,8.9
2019-1-6 22:08,9.10E-08,9.1
2019-1-6 22:08,9.50E-08,9.5
2019-1-6 22:08,9.60E-08,9.6
2019-1-6 22:09,9.90E-08,9.9
2019-1-6 22:09,1.00E-07,10
2019-1-6 22:09,1.10E-07,11
2019-1-6 22:10,1.00E-07,10
2019-1-6 22:11,1.10E-07,11
2019-1-6 22:11,1.00E-07,10
2019-1-6 22:18,9.90E-08,9.9
2019-1-6 22:19,1.00E-07,10
2019-1-6 22:19,9.90E-08,9.9
2019-1-6 22:19,9.80E-08,9.8
2019-1-6 22:19,1.00E-07,10
2019-1-6 22:19,9.80E-08,9.8
2019-1-6 22:20,9.90E-08,9.9
2019-1-6 22:20,9.80E-08,9.8
2019-1-6 22:20,9.70E-08,9.7
2019-1-6 22:20,9.80E-08,9.8
2019-1-6 22:21,9.70E-08,9.7
2019-1-6 22:21,9.80E-08,9.8
2019-1-6 22:21,9.60E-08,9.6
2019-1-6 22:21,9.70E-08,9.7
2019-1-6 22:21,9.60E-08,9.6
2019-1-6 22:22,9.80E-08,9.8
2019-1-6 22:22,9.60E-08,9.6
2019-1-6 22:22,9.50E-08,9.5
2019-1-6 22:23,9.60E-08,9.6
2019-1-6 22:23,9.40E-08,9.4
2019-1-6 22:23,9.50E-08,9.5
2019-1-6 22:24,9.40E-08,9.4
2019-1-6 22:24,9.50E-08,9.5
2019-1-6 22:24,9.30E-08,9.3
2019-1-6 22:25,9.40E-08,9.4
2019-1-6 22:25,9.50E-08,9.5
2019-1-6 22:25,9.30E-08,9.3
2019-1-6 22:26,9.10E-08,9.1
2019-1-6 22:26,9.20E-08,9.2
2019-1-6 22:26,9.10E-08,9.1
2019-1-6 22:27,9.30E-08,9.3
2019-1-6 22:27,9.10E-08,9.1
2019-1-6 22:27,9.00E-08,9
2019-1-6 22:27,9.10E-08,9.1
2019-1-6 22:28,9.00E-08,9
2019-1-6 22:28,9.10E-08,9.1
2019-1-6 22:28,8.90E-08,8.9
2019-1-6 22:28,9.00E-08,9
2019-1-6 22:28,8.90E-08,8.9
2019-1-6 22:29,8.80E-08,8.8
2019-1-6 22:29,9.00E-08,9
2019-1-6 22:29,8.80E-08,8.8
2019-1-6 22:29,8.90E-08,8.9
2019-1-6 22:29,8.80E-08,8.8
2019-1-6 22:30,8.70E-08,8.7
2019-1-6 22:30,8.90E-08,8.9
2019-1-6 22:30,8.80E-08,8.8
2019-1-6 22:30,8.70E-08,8.7
2019-1-6 22:31,8.80E-08,8.8
2019-1-6 22:31,8.60E-08,8.6
2019-1-6 22:31,8.70E-08,8.7
2019-1-6 22:32,8.60E-08,8.6
2019-1-6 22:32,8.50E-08,8.5
2019-1-6 22:33,8.70E-08,8.7
2019-1-6 22:33,8.50E-08,8.5
2019-1-6 22:34,8.40E-08,8.4
2019-1-6 22:34,8.60E-08,8.6
2019-1-6 22:34,8.50E-08,8.5
2019-1-6 22:35,8.30E-08,8.3
2019-1-6 22:35,8.40E-08,8.4
2019-1-6 22:35,8.20E-08,8.2
2019-1-6 22:35,8.30E-08,8.3
2019-1-6 22:36,8.20E-08,8.2
2019-1-6 22:36,8.10E-08,8.1
2019-1-6 22:36,8.20E-08,8.2
2019-1-6 22:37,8.10E-08,8.1
2019-1-6 22:37,8.30E-08,8.3
2019-1-6 22:37,8.10E-08,8.1
2019-1-6 22:37,8.00E-08,8
2019-1-6 22:38,8.10E-08,8.1
2019-1-6 22:38,8.20E-08,8.2
2019-1-6 22:38,8.00E-08,8
2019-1-6 22:38,8.20E-08,8.2
2019-1-6 22:38,8.00E-08,8
2019-1-6 22:39,8.10E-08,8.1
2019-1-6 22:40,7.90E-08,7.9
2019-1-6 22:40,8.00E-08,8
2019-1-6 22:40,7.80E-08,7.8
2019-1-6 22:40,7.90E-08,7.9
2019-1-6 22:41,7.80E-08,7.8
2019-1-6 22:41,7.70E-08,7.7
2019-1-6 22:41,7.90E-08,7.9
2019-1-6 22:41,7.80E-08,7.8
2019-1-6 22:41,7.90E-08,7.9
2019-1-6 22:42,7.80E-08,7.8
2019-1-6 22:42,7.90E-08,7.9
2019-1-6 22:42,7.70E-08,7.7
2019-1-6 22:42,7.60E-08,7.6
2019-1-6 22:42,7.70E-08,7.7
2019-1-6 22:43,7.60E-08,7.6
2019-1-6 22:43,7.70E-08,7.7
2019-1-6 22:43,7.60E-08,7.6
2019-1-6 22:43,7.70E-08,7.7
2019-1-6 22:44,7.60E-08,7.6
2019-1-6 22:44,7.50E-08,7.5
2019-1-6 22:45,7.60E-08,7.6
2019-1-6 22:45,7.40E-08,7.4
2019-1-6 22:45,7.50E-08,7.5
2019-1-6 22:45,7.60E-08,7.6
2019-1-6 22:46,7.50E-08,7.5
2019-1-6 22:46,7.40E-08,7.4
2019-1-6 22:46,7.50E-08,7.5
2019-1-6 22:46,7.40E-08,7.4
2019-1-6 22:46,7.50E-08,7.5
2019-1-6 22:47,7.30E-08,7.3
2019-1-6 22:47,7.40E-08,7.4
2019-1-6 22:47,7.30E-08,7.3
2019-1-6 22:47,7.40E-08,7.4
2019-1-6 22:47,7.30E-08,7.3
2019-1-6 22:48,7.20E-08,7.2
2019-1-6 22:48,7.30E-08,7.3
2019-1-6 22:49,7.40E-08,7.4
2019-1-6 22:49,7.20E-08,7.2
2019-1-6 22:49,7.30E-08,7.3
2019-1-6 22:49,7.20E-08,7.2
2019-1-6 22:49,7.30E-08,7.3
2019-1-6 22:50,7.20E-08,7.2
2019-1-6 22:50,7.10E-08,7.1
2019-1-6 22:50,7.30E-08,7.3
2019-1-6 22:50,7.10E-08,7.1
2019-1-6 22:51,7.20E-08,7.2
2019-1-6 22:51,7.00E-08,7
2019-1-6 22:51,7.10E-08,7.1
2019-1-6 22:51,7.00E-08,7
2019-1-6 22:52,6.90E-08,6.9
2019-1-6 22:53,7.00E-08,7
2019-1-6 22:53,7.20E-08,7.2
2019-1-6 22:53,7.00E-08,7
2019-1-6 22:53,7.20E-08,7.2
2019-1-6 22:54,7.10E-08,7.1
2019-1-6 22:54,6.90E-08,6.9
2019-1-6 22:54,7.00E-08,7
2019-1-6 22:55,6.90E-08,6.9
2019-1-6 22:55,6.80E-08,6.8
2019-1-6 22:55,6.90E-08,6.9
2019-1-6 22:55,7.00E-08,7
2019-1-6 22:55,6.80E-08,6.8
2019-1-6 22:56,6.90E-08,6.9
2019-1-6 22:56,6.80E-08,6.8
2019-1-6 22:56,6.70E-08,6.7
2019-1-6 22:57,6.80E-08,6.8
2019-1-6 22:57,6.70E-08,6.7
2019-1-6 22:57,6.80E-08,6.8
2019-1-6 22:57,6.70E-08,6.7
2019-1-6 22:57,6.80E-08,6.8
2019-1-6 22:58,6.70E-08,6.7
2019-1-6 22:58,6.80E-08,6.8
2019-1-6 22:58,6.90E-08,6.9
2019-1-6 22:58,6.80E-08,6.8
2019-1-6 22:58,6.70E-08,6.7
2019-1-6 22:58,6.60E-08,6.6
2019-1-6 22:59,6.80E-08,6.8
2019-1-6 22:59,7.10E-08,7.1
2019-1-6 22:59,7.40E-08,7.4
2019-1-6 22:59,7.50E-08,7.5
2019-1-6 23:00,7.90E-08,7.9
2019-1-6 23:00,8.10E-08,8.1
2019-1-6 23:00,8.40E-08,8.4
2019-1-6 23:00,8.70E-08,8.7
2019-1-6 23:00,8.90E-08,8.9
2019-1-6 23:00,9.10E-08,9.1
2019-1-6 23:01,9.30E-08,9.3
2019-1-6 23:01,9.60E-08,9.6
2019-1-6 23:01,9.90E-08,9.9
2019-1-6 23:01,1.00E-07,10
2019-1-6 23:02,1.10E-07,11
2019-1-6 23:02,1.00E-07,10
2019-1-6 23:03,1.10E-07,11
2019-1-6 23:03,1.00E-07,10
2019-1-6 23:11,9.90E-08,9.9
2019-1-6 23:11,9.80E-08,9.8
2019-1-6 23:11,9.90E-08,9.9
2019-1-6 23:12,9.80E-08,9.8
2019-1-6 23:12,9.90E-08,9.9
2019-1-6 23:12,9.80E-08,9.8
2019-1-6 23:13,9.70E-08,9.7
2019-1-6 23:13,9.80E-08,9.8
2019-1-6 23:13,9.70E-08,9.7
2019-1-6 23:14,9.60E-08,9.6
2019-1-6 23:14,9.70E-08,9.7
2019-1-6 23:14,9.60E-08,9.6
2019-1-6 23:15,9.50E-08,9.5
2019-1-6 23:15,9.40E-08,9.4
2019-1-6 23:15,9.50E-08,9.5
2019-1-6 23:16,9.40E-08,9.4
2019-1-6 23:16,9.50E-08,9.5
2019-1-6 23:16,9.40E-08,9.4
2019-1-6 23:16,9.30E-08,9.3
2019-1-6 23:17,9.20E-08,9.2
2019-1-6 23:17,9.40E-08,9.4
2019-1-6 23:17,9.30E-08,9.3
2019-1-6 23:18,9.50E-08,9.5
2019-1-6 23:18,9.20E-08,9.2
2019-1-6 23:18,9.30E-08,9.3
2019-1-6 23:18,9.10E-08,9.1
2019-1-6 23:18,9.20E-08,9.2
2019-1-6 23:18,9.10E-08,9.1
2019-1-6 23:19,9.00E-08,9
2019-1-6 23:19,9.20E-08,9.2
2019-1-6 23:19,9.00E-08,9
2019-1-6 23:20,9.10E-08,9.1
2019-1-6 23:20,8.90E-08,8.9
2019-1-6 23:20,9.10E-08,9.1
2019-1-6 23:20,9.00E-08,9
2019-1-6 23:21,8.90E-08,8.9
2019-1-6 23:21,9.10E-08,9.1
2019-1-6 23:21,8.80E-08,8.8
2019-1-6 23:22,8.90E-08,8.9
2019-1-6 23:22,8.70E-08,8.7
2019-1-6 23:22,8.80E-08,8.8
2019-1-6 23:22,8.60E-08,8.6
2019-1-6 23:22,8.80E-08,8.8
2019-1-6 23:23,8.60E-08,8.6
2019-1-6 23:23,8.80E-08,8.8
2019-1-6 23:23,8.60E-08,8.6
2019-1-6 23:23,8.70E-08,8.7
2019-1-6 23:24,8.60E-08,8.6
2019-1-6 23:24,8.70E-08,8.7
2019-1-6 23:24,8.60E-08,8.6
2019-1-6 23:24,8.70E-08,8.7
2019-1-6 23:25,8.50E-08,8.5
2019-1-6 23:25,8.40E-08,8.4
2019-1-6 23:25,8.50E-08,8.5
2019-1-6 23:26,8.40E-08,8.4
2019-1-6 23:27,8.30E-08,8.3
2019-1-6 23:27,8.20E-08,8.2
2019-1-6 23:27,8.30E-08,8.3
2019-1-6 23:28,8.20E-08,8.2
2019-1-6 23:28,8.30E-08,8.3
2019-1-6 23:28,8.20E-08,8.2
2019-1-6 23:29,8.10E-08,8.1
2019-1-6 23:29,8.20E-08,8.2
2019-1-6 23:29,8.10E-08,8.1
2019-1-6 23:29,8.20E-08,8.2
2019-1-6 23:30,8.10E-08,8.1
2019-1-6 23:30,8.20E-08,8.2
2019-1-6 23:30,8.00E-08,8
2019-1-6 23:31,7.90E-08,7.9
2019-1-6 23:31,8.00E-08,8
2019-1-6 23:31,7.90E-08,7.9
2019-1-6 23:32,7.80E-08,7.8
2019-1-6 23:32,7.90E-08,7.9
2019-1-6 23:32,7.70E-08,7.7
2019-1-6 23:32,7.80E-08,7.8
2019-1-6 23:33,7.70E-08,7.7
2019-1-6 23:33,7.90E-08,7.9
2019-1-6 23:34,7.70E-08,7.7
2019-1-6 23:34,7.60E-08,7.6
2019-1-6 23:34,7.70E-08,7.7
2019-1-6 23:35,7.60E-08,7.6
2019-1-6 23:35,7.70E-08,7.7
2019-1-6 23:35,7.50E-08,7.5
2019-1-6 23:35,7.60E-08,7.6
2019-1-6 23:36,7.50E-08,7.5
2019-1-6 23:36,7.60E-08,7.6
2019-1-6 23:36,7.50E-08,7.5
2019-1-6 23:36,7.60E-08,7.6
2019-1-6 23:36,7.50E-08,7.5
2019-1-6 23:37,7.60E-08,7.6
2019-1-6 23:37,7.40E-08,7.4
2019-1-6 23:37,7.30E-08,7.3
2019-1-6 23:37,7.40E-08,7.4
2019-1-6 23:38,7.50E-08,7.5
2019-1-6 23:38,7.30E-08,7.3
2019-1-6 23:39,7.40E-08,7.4
2019-1-6 23:39,7.30E-08,7.3
2019-1-6 23:40,7.40E-08,7.4
2019-1-6 23:40,7.30E-08,7.3
2019-1-6 23:40,7.20E-08,7.2
2019-1-6 23:41,7.10E-08,7.1
2019-1-6 23:41,7.20E-08,7.2
2019-1-6 23:41,7.10E-08,7.1
2019-1-6 23:42,7.20E-08,7.2
2019-1-6 23:42,7.30E-08,7.3
2019-1-6 23:42,7.20E-08,7.2
2019-1-6 23:42,7.10E-08,7.1
2019-1-6 23:43,7.20E-08,7.2
2019-1-6 23:43,7.00E-08,7
2019-1-6 23:43,7.10E-08,7.1
2019-1-6 23:43,7.20E-08,7.2
2019-1-6 23:44,7.00E-08,7
2019-1-6 23:44,6.90E-08,6.9
2019-1-6 23:44,7.00E-08,7
2019-1-6 23:45,7.10E-08,7.1
2019-1-6 23:45,7.00E-08,7
2019-1-6 23:45,6.90E-08,6.9
2019-1-6 23:45,7.00E-08,7
2019-1-6 23:46,6.90E-08,6.9
2019-1-6 23:46,7.00E-08,7
2019-1-6 23:47,6.90E-08,6.9
2019-1-6 23:47,6.70E-08,6.7
2019-1-6 23:47,6.80E-08,6.8
2019-1-6 23:47,6.90E-08,6.9
2019-1-6 23:48,7.00E-08,7
2019-1-6 23:48,6.80E-08,6.8
2019-1-6 23:48,6.70E-08,6.7
2019-1-6 23:49,6.80E-08,6.8
2019-1-6 23:49,6.70E-08,6.7
2019-1-6 23:49,6.90E-08,6.9
2019-1-6 23:49,6.70E-08,6.7
2019-1-6 23:49,6.90E-08,6.9
2019-1-6 23:50,6.70E-08,6.7
2019-1-6 23:50,6.60E-08,6.6
2019-1-6 23:50,6.80E-08,6.8
2019-1-6 23:50,6.60E-08,6.6
2019-1-6 23:51,6.80E-08,6.8
2019-1-6 23:51,6.60E-08,6.6
2019-1-6 23:51,6.70E-08,6.7
2019-1-6 23:51,6.60E-08,6.6
2019-1-6 23:51,6.50E-08,6.5
2019-1-6 23:52,6.70E-08,6.7
2019-1-6 23:52,6.60E-08,6.6
2019-1-6 23:52,6.70E-08,6.7
2019-1-6 23:53,6.50E-08,6.5
2019-1-6 23:53,6.60E-08,6.6
2019-1-6 23:53,6.40E-08,6.4
2019-1-6 23:53,6.50E-08,6.5
2019-1-6 23:54,6.60E-08,6.6
2019-1-6 23:54,6.50E-08,6.5
2019-1-6 23:54,6.60E-08,6.6
2019-1-6 23:54,6.40E-08,6.4
2019-1-6 23:54,6.50E-08,6.5
2019-1-6 23:55,6.40E-08,6.4
2019-1-6 23:55,6.50E-08,6.5
2019-1-6 23:55,6.80E-08,6.8
2019-1-6 23:55,7.10E-08,7.1
2019-1-6 23:56,7.40E-08,7.4
2019-1-6 23:56,7.50E-08,7.5
2019-1-6 23:56,7.80E-08,7.8
2019-1-6 23:56,8.00E-08,8
2019-1-6 23:56,8.30E-08,8.3
2019-1-6 23:56,8.60E-08,8.6
2019-1-6 23:57,8.80E-08,8.8
2019-1-6 23:57,9.00E-08,9
2019-1-6 23:57,9.30E-08,9.3
2019-1-6 23:57,9.70E-08,9.7
2019-1-6 23:57,9.80E-08,9.8
2019-1-6 23:57,1.00E-07,10
2019-1-6 23:58,1.10E-07,11
2019-1-6 23:58,1.00E-07,10
2019-1-7 0:06,9.90E-08,9.9
2019-1-7 0:06,1.00E-07,10
2019-1-7 0:07,9.90E-08,9.9
2019-1-7 0:07,9.80E-08,9.8
2019-1-7 0:07,9.90E-08,9.9
2019-1-7 0:08,9.80E-08,9.8
2019-1-7 0:08,9.90E-08,9.9
2019-1-7 0:08,9.70E-08,9.7
2019-1-7 0:08,9.80E-08,9.8
2019-1-7 0:09,9.70E-08,9.7
2019-1-7 0:09,9.60E-08,9.6
2019-1-7 0:09,9.70E-08,9.7
2019-1-7 0:09,9.80E-08,9.8
2019-1-7 0:10,9.50E-08,9.5
2019-1-7 0:10,9.60E-08,9.6
2019-1-7 0:10,9.70E-08,9.7
2019-1-7 0:10,9.60E-08,9.6
2019-1-7 0:10,9.50E-08,9.5
2019-1-7 0:11,9.60E-08,9.6
2019-1-7 0:11,9.50E-08,9.5
2019-1-7 0:11,9.40E-08,9.4
2019-1-7 0:11,9.50E-08,9.5
2019-1-7 0:12,9.60E-08,9.6
2019-1-7 0:12,9.70E-08,9.7
2019-1-7 0:12,9.40E-08,9.4
2019-1-7 0:12,9.20E-08,9.2
2019-1-7 0:12,9.40E-08,9.4
2019-1-7 0:12,9.30E-08,9.3
2019-1-7 0:13,9.20E-08,9.2
2019-1-7 0:13,9.10E-08,9.1
2019-1-7 0:13,9.20E-08,9.2
2019-1-7 0:14,9.10E-08,9.1
2019-1-7 0:14,9.20E-08,9.2
2019-1-7 0:14,9.10E-08,9.1
2019-1-7 0:15,9.20E-08,9.2
2019-1-7 0:15,9.10E-08,9.1
2019-1-7 0:15,9.00E-08,9
2019-1-7 0:15,8.90E-08,8.9
2019-1-7 0:16,9.00E-08,9
2019-1-7 0:16,9.10E-08,9.1
2019-1-7 0:16,9.00E-08,9
2019-1-7 0:16,9.10E-08,9.1
2019-1-7 0:16,9.00E-08,9
2019-1-7 0:17,8.90E-08,8.9
2019-1-7 0:17,8.70E-08,8.7
2019-1-7 0:17,8.80E-08,8.8
2019-1-7 0:17,8.70E-08,8.7
2019-1-7 0:17,9.00E-08,9
2019-1-7 0:18,8.90E-08,8.9
2019-1-7 0:18,9.00E-08,9
2019-1-7 0:18,8.80E-08,8.8
2019-1-7 0:18,8.70E-08,8.7
2019-1-7 0:18,8.90E-08,8.9
2019-1-7 0:19,8.70E-08,8.7
2019-1-7 0:19,8.60E-08,8.6
2019-1-7 0:19,8.70E-08,8.7
2019-1-7 0:19,8.60E-08,8.6
2019-1-7 0:19,8.70E-08,8.7
2019-1-7 0:20,8.60E-08,8.6
2019-1-7 0:20,8.50E-08,8.5
2019-1-7 0:20,8.60E-08,8.6
2019-1-7 0:20,8.50E-08,8.5
2019-1-7 0:20,8.40E-08,8.4
2019-1-7 0:21,8.50E-08,8.5
2019-1-7 0:21,8.60E-08,8.6
2019-1-7 0:22,8.40E-08,8.4
2019-1-7 0:22,8.30E-08,8.3
2019-1-7 0:22,8.40E-08,8.4
2019-1-7 0:22,8.30E-08,8.3
2019-1-7 0:22,8.40E-08,8.4
2019-1-7 0:23,8.30E-08,8.3
2019-1-7 0:23,8.20E-08,8.2
2019-1-7 0:23,8.10E-08,8.1
2019-1-7 0:24,8.20E-08,8.2
2019-1-7 0:24,8.30E-08,8.3
2019-1-7 0:24,8.40E-08,8.4
2019-1-7 0:24,8.20E-08,8.2
2019-1-7 0:25,8.10E-08,8.1
2019-1-7 0:25,8.20E-08,8.2
2019-1-7 0:25,8.00E-08,8
2019-1-7 0:26,8.10E-08,8.1
2019-1-7 0:26,8.20E-08,8.2
2019-1-7 0:26,8.00E-08,8
2019-1-7 0:26,7.90E-08,7.9
2019-1-7 0:27,8.00E-08,8
2019-1-7 0:27,7.90E-08,7.9
2019-1-7 0:28,7.70E-08,7.7
2019-1-7 0:28,8.00E-08,8
2019-1-7 0:28,7.90E-08,7.9
2019-1-7 0:29,7.70E-08,7.7
2019-1-7 0:29,7.80E-08,7.8
2019-1-7 0:29,7.70E-08,7.7
2019-1-7 0:30,7.60E-08,7.6
2019-1-7 0:30,7.50E-08,7.5
2019-1-7 0:30,7.60E-08,7.6
2019-1-7 0:31,7.50E-08,7.5
2019-1-7 0:31,7.60E-08,7.6
2019-1-7 0:31,7.50E-08,7.5
2019-1-7 0:32,7.60E-08,7.6
2019-1-7 0:32,7.70E-08,7.7
2019-1-7 0:32,7.60E-08,7.6
2019-1-7 0:32,7.50E-08,7.5
2019-1-7 0:34,7.40E-08,7.4
2019-1-7 0:34,7.30E-08,7.3
2019-1-7 0:34,7.50E-08,7.5
2019-1-7 0:34,7.40E-08,7.4
2019-1-7 0:34,7.50E-08,7.5
2019-1-7 0:34,7.40E-08,7.4
2019-1-7 0:35,7.50E-08,7.5
2019-1-7 0:35,7.40E-08,7.4
2019-1-7 0:35,7.30E-08,7.3
2019-1-7 0:35,7.40E-08,7.4
2019-1-7 0:35,7.30E-08,7.3
2019-1-7 0:36,7.20E-08,7.2
2019-1-7 0:37,7.30E-08,7.3
2019-1-7 0:37,7.20E-08,7.2
2019-1-7 0:37,7.10E-08,7.1
2019-1-7 0:38,7.30E-08,7.3
2019-1-7 0:38,7.10E-08,7.1
2019-1-7 0:39,7.00E-08,7
2019-1-7 0:39,7.10E-08,7.1
2019-1-7 0:40,7.00E-08,7
2019-1-7 0:40,7.10E-08,7.1
2019-1-7 0:40,6.90E-08,6.9
2019-1-7 0:40,7.10E-08,7.1
2019-1-7 0:40,7.00E-08,7
2019-1-7 0:41,6.90E-08,6.9
2019-1-7 0:41,7.00E-08,7
2019-1-7 0:41,6.90E-08,6.9
2019-1-7 0:41,7.00E-08,7
2019-1-7 0:42,6.90E-08,6.9
2019-1-7 0:42,7.00E-08,7
2019-1-7 0:42,6.90E-08,6.9
2019-1-7 0:42,6.80E-08,6.8
2019-1-7 0:43,6.90E-08,6.9
2019-1-7 0:43,6.80E-08,6.8
2019-1-7 0:44,6.90E-08,6.9
2019-1-7 0:44,6.80E-08,6.8
2019-1-7 0:44,6.70E-08,6.7
2019-1-7 0:44,6.80E-08,6.8
2019-1-7 0:45,6.60E-08,6.6
2019-1-7 0:45,6.80E-08,6.8
2019-1-7 0:45,6.60E-08,6.6
